sa1,ssc
1146733,10249
1146739,10249
1146735,10249
1146737,10249
1146714,10249
1146736,10249
1146715,10249
1146741,10249
1146744,10249
1146718,10249
1146716,10249
1146719,10249
1118319,10250
1105314,10251
1105315,10251
1104523,10252
1104503,10252
1104513,10252
1104501,10252
1104517,10252
1104515,10252
1104514,10252
1104512,10252
1104521,10252
1104502,10252
1104522,10252
1104504,10252
1104516,10252
1104518,10252
1124932,10253
1145601,10254
1145301,10254
1108905,10255
1108906,10255
1108922,10255
1108934,10255
1108915,10256
1108914,10256
1108920,10256
1108917,10256
1108933,10256
1108911,10256
1108901,10256
1108918,10256
1108908,10256
1108903,10256
1108921,10256
1108916,10256
1108902,10256
1111903,10257
1111904,10257
1111910,10258
1111906,10258
1102407,10259
1102408,10259
1106807,10260
1125327,10261
1125325,10261
1125328,10261
1125301,10261
1125315,10261
1125312,10261
1125303,10261
1119608,10262
1119607,10262
1119609,10262
1119611,10262
1119610,10262
1120003,10263
1120007,10263
1120002,10263
1121508,10264
1121523,10264
1121507,10264
1121510,10264
1121522,10264
1121509,10264
1111613,10265
1111614,10265
1111615,10265
1111602,10266
1111606,10266
1111603,10266
1111605,10266
1111604,10266
1127703,10267
1127719,10267
1127710,10267
1127724,10267
1127704,10267
1127734,10267
1127713,10267
1127701,10267
1127711,10267
1127705,10267
1127702,10267
1127709,10267
1127733,10267
1127720,10267
1127725,10267
1127723,10267
1127712,10267
1101303,10268
1101302,10268
1101304,10268
1107222,10269
1113911,10270
1113901,10270
1126208,10271
1126811,10272
1109921,10273
1124528,10274
1124501,10274
1133926,10275
1133938,10275
1133933,10275
1133923,10275
1133925,10275
1133946,10275
1133941,10275
1133940,10275
1133936,10275
1133927,10275
1133919,10275
1133945,10275
1133939,10275
1133934,10275
1133937,10275
1133921,10275
1133943,10275
1133935,10275
1133942,10275
1133917,10275
1133922,10275
1133929,10275
1133924,10275
1134002,10276
1134006,10276
1134010,10276
1134031,10276
1134023,10276
1134015,10276
1134022,10276
1134013,10276
1134014,10276
1134008,10276
1134012,10276
1134007,10276
1134005,10276
1134001,10276
1134035,10276
1134025,10276
1134024,10276
1134003,10276
1134009,10276
1134004,10276
1134034,10276
1134047,10276
1134011,10276
1134017,10276
1134016,10276
1134117,10277
1134112,10277
1134123,10277
1134126,10277
1134119,10277
1134118,10277
1134120,10277
1134127,10277
1134111,10277
1134105,10277
1134107,10277
1134109,10277
1134125,10277
1134121,10277
1134108,10277
1134106,10277
1134124,10277
1134113,10277
1134114,10277
1134116,10277
1134115,10277
1121608,10278
1121615,10278
1121611,10278
1121617,10278
1121607,10278
1121616,10278
1153601,10279
1153616,10279
1153628,10279
1153615,10279
1153629,10279
1153602,10279
1153614,10279
1116235,10280
1116237,10280
1116230,10280
1116204,10280
1116236,10280
1116229,10280
1116202,10280
1150928,10281
1150935,10281
1150911,10281
1150916,10281
1150910,10281
1150931,10281
1150936,10281
1150933,10281
1150925,10281
1150934,10281
1150932,10281
1150917,10281
1150913,10281
1150912,10281
1150929,10281
1150927,10281
1150915,10281
1150914,10281
1150930,10281
1150921,10281
1150920,10282
1150901,10282
1150902,10282
1150926,10282
1150907,10282
1150905,10282
1150918,10282
1150923,10282
1150908,10282
1150924,10282
1150904,10282
1150922,10282
1150903,10282
1150909,10282
1150906,10282
1150919,10282
1108950,10283
1108949,10283
1108954,10283
1108953,10283
1108955,10283
1108948,10283
1108951,10283
1124914,10284
1104007,10285
1104011,10285
1104006,10285
1100423,10286
1115107,10287
1121415,10288
1121418,10288
1121419,10288
1117710,10289
1118512,10290
1115315,10291
1121514,10292
1121517,10292
1121516,10292
1121501,10292
1115110,10293
1118705,10294
1126807,10295
1100601,10296
1100606,10296
1100605,10296
1100617,10296
1117027,10297
1124521,10298
1127135,10299
1125915,10300
1107930,10301
1151010,10302
1151005,10302
1151031,10302
1151019,10302
1151004,10302
1151014,10302
1151001,10302
1151046,10302
1151011,10302
1151013,10302
1151006,10302
1151026,10302
1151020,10302
1151017,10302
1151003,10302
1151018,10302
1151015,10302
1151008,10302
1151022,10302
1151007,10302
1151037,10302
1151034,10302
1151033,10302
1151030,10302
1151016,10302
1151002,10302
1151009,10302
1151032,10302
1151040,10302
1151024,10302
1151012,10302
1151035,10302
1151027,10302
1151021,10302
1151036,10302
1132103,10303
1132111,10303
1132110,10303
1132106,10303
1132107,10303
1132109,10303
1132117,10303
1132123,10303
1132118,10303
1132105,10303
1132104,10303
1132115,10303
1132114,10303
1132119,10303
1132120,10303
1132108,10303
1132113,10303
1132102,10303
1132112,10303
1132116,10303
1132101,10303
1132121,10304
1132122,10304
1102920,10305
1109212,10306
1109202,10306
1109204,10306
1109201,10306
1109213,10306
1109211,10306
1126906,10307
1126905,10307
1126904,10307
1126909,10307
1126903,10307
1102509,10308
1102021,10308
1144311,10309
1144310,10309
1144316,10309
1144322,10309
1107929,10310
1130031,10311
1130001,10311
1130002,10311
1130008,10311
1130061,10311
1107021,10312
1107008,10312
1107020,10312
1107019,10312
1116715,10313
1100420,10314
1100434,10314
1128418,10315
1128411,10315
1128402,10315
1128427,10315
1128419,10315
1128422,10315
1128416,10315
1128431,10315
1128415,10315
1128409,10315
1128421,10315
1128417,10315
1128413,10315
1128403,10315
1128429,10315
1128420,10315
1128405,10315
1128408,10315
1128410,10315
1128401,10315
1128428,10315
1115907,10316
1115901,10316
1115918,10316
1115921,10316
1102921,10317
1130221,10318
1130209,10318
1130218,10318
1102304,10319
1143640,10320
1143616,10320
1143609,10320
1143618,10320
1143619,10320
1143615,10320
1143608,10320
1143604,10320
1143641,10320
1143642,10320
1143632,10320
1143643,10320
1143620,10320
1143630,10320
1143625,10320
1143617,10320
1143610,10320
1143633,10320
1143644,10320
1143631,10320
1128622,10321
1100702,10322
1100703,10322
1100704,10322
1100705,10322
1112308,10323
1112307,10323
1110716,10324
1110710,10324
1110718,10324
1110709,10324
1110722,10324
1108139,10325
1125113,10326
1125114,10326
1100221,10327
1107314,10328
1138319,10329
1138320,10329
1138345,10329
1138340,10329
1138349,10329
1127924,10330
1101509,10331
1109207,10332
1109209,10332
1109206,10332
1109208,10332
1106002,10333
1100614,10334
1111309,10335
1108309,10336
1138002,10337
1138004,10337
1138003,10337
1138028,10337
1138021,10337
1138024,10337
1138023,10337
1138017,10337
1138019,10337
1138006,10337
1138016,10337
1138022,10337
1138018,10337
1138029,10337
1138020,10337
1138027,10337
1138026,10337
1138025,10337
1138005,10337
1121610,10338
1121609,10338
1150601,10339
1150517,10339
1150518,10339
1150519,10339
1150516,10339
1100229,10340
1122409,10341
1122408,10341
1122413,10341
1122416,10341
1122417,10341
1122414,10341
1122415,10341
1124103,10342
1100421,10343
1110302,10344
1110310,10344
1117515,10345
1102020,10346
1111301,10347
1111302,10347
1124024,10348
1109725,10349
1109701,10349
1109806,10349
1109739,10349
1109733,10349
1109744,10349
1109711,10349
1109727,10349
1109736,10349
1109742,10349
1109745,10349
1109746,10349
1109705,10349
1109724,10349
1109720,10349
1109748,10349
1109752,10349
1109740,10349
1109717,10349
1109729,10349
1109743,10349
1109716,10349
1109732,10349
1109709,10349
1109718,10349
1109730,10349
1109702,10349
1109750,10349
1109712,10349
1109715,10349
1109747,10349
1109707,10349
1109714,10349
1109737,10349
1109713,10349
1109731,10349
1109704,10349
1109710,10349
1109722,10349
1109735,10349
1109726,10349
1109723,10349
1109751,10349
1109734,10349
1109719,10349
1109703,10349
1109741,10349
1109738,10349
1109708,10349
1109749,10349
1109706,10349
1109728,10349
1109721,10349
1133913,10350
1133932,10350
1133928,10350
1133906,10350
1133947,10350
1133914,10350
1133905,10350
1133902,10350
1133911,10350
1133901,10350
1133918,10350
1133907,10350
1133910,10350
1133930,10350
1133920,10350
1133909,10350
1133931,10350
1133916,10350
1133903,10350
1133904,10350
1133915,10350
1127119,10351
1111026,10352
1123722,10353
1140414,10354
1140413,10354
1142930,10355
1142933,10355
1142951,10355
1142919,10355
1142929,10355
1142920,10355
1108209,10356
1127207,10357
1102103,10358
1102104,10358
1102102,10358
1102101,10358
1144813,10359
1113157,10360
1110315,10361
1126211,10362
1123904,10363
1123906,10363
1123901,10363
1123905,10363
1123903,10363
1108132,10364
1108607,10365
1108608,10365
1102028,10366
1107418,10367
1104623,10368
1104618,10368
1104624,10368
1104609,10368
1104619,10368
1104616,10368
1104617,10368
1104604,10368
1104613,10369
1104612,10370
1104608,10370
1104602,10370
1104605,10370
1104603,10370
1104611,10370
1104601,10370
1104607,10370
1104606,10370
1109915,10371
1119210,10372
1115101,10373
1115112,10373
1115108,10373
1111305,10374
1145304,10375
1145305,10375
1145303,10375
1115044,10376
1115041,10376
1115029,10376
1115030,10376
1115034,10376
1115028,10376
1115012,10376
1115031,10376
1115036,10376
1115032,10376
1115033,10376
1115042,10376
1115040,10376
1112402,10377
1106519,10378
1108952,10379
1128917,10380
1128915,10380
1128916,10380
1128913,10380
1128914,10380
1128901,10380
1119214,10381
1119206,10381
1119303,10381
1152805,10382
1152819,10382
1152803,10382
1152804,10382
1152802,10382
1116712,10383
1101305,10384
1101137,10385
1101138,10385
1101126,10385
1101101,10385
1101102,10385
1101103,10385
1101124,10385
1101125,10385
1110217,10386
1100219,10387
1117533,10388
1115308,10389
1112919,10390
1101508,10391
1115539,10392
1117822,10393
1117821,10393
1117808,10393
1117809,10393
1101109,10394
1101111,10394
1110307,10395
1128430,10396
1128414,10396
1128426,10396
1128423,10396
1128425,10396
1128424,10396
1106105,10397
1102009,10398
1152852,10399
1152851,10399
1152838,10399
1152827,10399
1152850,10399
1152821,10399
1152873,10399
1152844,10399
1100522,10400
1128809,10401
1117026,10402
1109614,10403
1128215,10404
1128205,10404
1128221,10404
1125316,10405
1125317,10405
1110502,10406
1117517,10407
1107207,10408
1139123,10409
1139105,10409
1139104,10409
1139143,10409
1139101,10409
1139102,10409
1139119,10409
1139130,10409
1139124,10409
1139148,10409
1139116,10409
1139136,10409
1139120,10409
1139113,10409
1139125,10409
1139141,10409
1139109,10409
1139131,10409
1139108,10409
1139106,10409
1139132,10409
1139114,10409
1139129,10409
1139149,10409
1139140,10409
1139103,10409
1139107,10409
1139142,10409
1139118,10409
1139334,10410
1139333,10410
1150401,10411
1150403,10411
1150432,10411
1150402,10411
1150408,10411
1150407,10411
1150430,10411
1150429,10411
1150404,10411
1150428,10411
1122011,10412
1122001,10412
1144714,10413
1144734,10413
1144705,10413
1144704,10413
1144735,10413
1116514,10414
1125210,10415
1124021,10416
1124016,10416
1124022,10416
1124018,10416
1124005,10416
1124017,10416
1124002,10416
1124003,10416
1124006,10416
1124007,10416
1124019,10416
1124004,10416
1124023,10416
1124001,10416
1125204,10417
1101133,10418
1101134,10418
1101136,10418
1101135,10418
1138339,10419
1138341,10419
1138332,10419
1138342,10419
1138333,10419
1138343,10419
1138321,10419
1123707,10420
1151149,10421
1151147,10421
1151122,10421
1151120,10421
1151124,10421
1151146,10421
1151117,10421
1151154,10421
1151104,10421
1151151,10421
1151148,10421
1151123,10421
1151111,10421
1151115,10421
1151114,10421
1151121,10421
1151150,10421
1151140,10421
1151106,10421
1151142,10421
1151119,10421
1151135,10421
1151131,10421
1151152,10421
1151132,10421
1151145,10421
1151109,10421
1151116,10421
1151113,10421
1151107,10421
1151155,10421
1151103,10421
1151129,10421
1151108,10421
1151141,10421
1151105,10421
1151136,10421
1151118,10421
1151110,10421
1151125,10421
1151130,10421
1151101,10421
1151126,10421
1151128,10421
1151127,10421
1151153,10421
1151156,10421
1151112,10421
1151134,10421
1151235,10422
1151234,10422
1151236,10422
1151227,10422
1151232,10422
1151202,10422
1151211,10422
1151233,10422
1151231,10422
1151225,10422
1151228,10422
1151226,10422
1151230,10422
1151224,10422
1151229,10422
1126205,10423
1117003,10424
1120211,10425
1120207,10425
1120206,10425
1120205,10425
1120203,10425
1120204,10425
1120202,10425
1106521,10426
1113606,10427
1118314,10428
1123125,10429
1127307,10430
1127306,10430
1127305,10430
1127304,10430
1127308,10430
1127302,10431
1127303,10431
1108146,10432
1111308,10433
1127706,10434
1127722,10435
1127730,10435
1127721,10435
1145741,10436
1145737,10436
1145740,10436
1145724,10436
1145723,10436
1145717,10437
1145706,10437
1145714,10437
1145715,10437
1145705,10437
1145707,10437
1145716,10437
1145738,10437
1145718,10437
1145713,10437
1145709,10437
1145708,10437
1145739,10437
1145719,10437
1145712,10437
1145704,10437
1143313,10438
1143308,10438
1143312,10438
1143311,10438
1143310,10438
1143309,10438
1143314,10438
1143304,10438
1116251,10439
1143306,10440
1143316,10440
1143305,10440
1143322,10441
1143325,10441
1143318,10441
1143319,10441
1143320,10441
1143317,10441
1143326,10441
1143323,10441
1143321,10441
1143324,10441
1121730,10442
1121715,10442
1121716,10442
1121712,10442
1121729,10442
1121726,10442
1121714,10442
1121728,10442
1121717,10442
1121725,10442
1121702,10442
1121724,10442
1121718,10442
1121731,10442
1141313,10443
1141318,10443
1141311,10443
1141432,10443
1141314,10443
1141315,10443
1141316,10443
1141441,10443
1141433,10443
1141440,10443
1141331,10443
1141310,10443
1141317,10443
1141330,10443
1141306,10443
1141434,10443
1141312,10443
1143703,10444
1143718,10444
1143725,10444
1143720,10444
1143722,10444
1143735,10444
1143712,10444
1143713,10444
1143704,10444
1143736,10444
1143734,10444
1143719,10444
1143715,10444
1143716,10444
1143723,10444
1143711,10444
1143724,10444
1143708,10444
1143717,10444
1143710,10444
1143709,10444
1143726,10444
1143727,10444
1143728,10444
1143714,10444
1133225,10445
1133103,10445
1133106,10445
1133226,10445
1133107,10445
1133238,10445
1133203,10445
1133231,10445
1133242,10445
1133241,10445
1133239,10445
1133237,10445
1133104,10445
1133126,10445
1133202,10445
1133204,10445
1133240,10445
1136348,10446
1136326,10446
1136355,10446
1136309,10446
1136339,10446
1136358,10446
1136303,10446
1136308,10446
1136363,10446
1136317,10446
1136362,10446
1136329,10446
1136346,10446
1136352,10446
1136310,10446
1136302,10446
1136337,10446
1136324,10446
1136319,10446
1136306,10446
1136341,10446
1136360,10446
1136357,10446
1136359,10446
1136301,10446
1136332,10446
1136365,10446
1136336,10446
1136347,10446
1136351,10446
1136361,10446
1136304,10446
1136328,10446
1136330,10446
1136325,10446
1136367,10446
1136321,10446
1136356,10446
1136331,10446
1136333,10446
1136342,10446
1136318,10446
1136323,10446
1136327,10446
1136354,10446
1136338,10446
1136334,10446
1136340,10446
1136320,10446
1136311,10446
1136307,10446
1136322,10446
1136343,10446
1138610,10447
1138617,10447
1138618,10447
1138621,10447
1102011,10448
1102025,10448
1108104,10449
1124913,10450
1124915,10450
1151327,10451
1151306,10451
1151333,10451
1151335,10451
1151303,10451
1151337,10451
1151311,10451
1151326,10451
1151314,10451
1151320,10451
1151310,10451
1151313,10451
1151309,10451
1151319,10451
1151318,10451
1151334,10451
1151328,10451
1151307,10451
1151312,10451
1151321,10451
1151339,10451
1151336,10451
1151338,10451
1151308,10451
1151304,10452
1151315,10452
1151324,10452
1151316,10452
1151332,10452
1151302,10452
1151329,10452
1151305,10452
1151343,10452
1151325,10452
1151340,10452
1151323,10452
1151322,10452
1151347,10452
1151330,10452
1151344,10452
1151342,10452
1151348,10452
1151133,10452
1151301,10452
1151331,10452
1151341,10452
1151346,10452
1151317,10452
1151345,10452
1107922,10453
1107926,10453
1129705,10454
1106407,10455
1106408,10455
1106402,10455
1106406,10455
1106401,10455
1106404,10455
1106403,10455
1136366,10456
1139217,10456
1139203,10456
1139209,10456
1139212,10456
1136313,10456
1136314,10456
1139210,10456
1136315,10456
1139213,10456
1136353,10456
1136335,10456
1136312,10456
1136344,10456
1139211,10456
1136345,10456
1136305,10456
1105405,10457
1105406,10457
1105403,10457
1128908,10458
1107128,10459
1101116,10460
1101108,10460
1106613,10461
1107616,10462
1107611,10462
1120925,10463
1120936,10463
1120901,10463
1120952,10463
1120954,10463
1120926,10463
1120949,10463
1120933,10463
1120935,10463
1120937,10463
1120953,10463
1120924,10463
1120950,10463
1120916,10463
1120951,10464
1120948,10464
1120943,10464
1120929,10465
1120931,10465
1120934,10465
1120927,10465
1120928,10465
1120932,10465
1120930,10465
1121935,10466
1121934,10466
1107907,10467
1107917,10467
1109604,10468
1152703,10469
1152764,10469
1152707,10469
1152755,10469
1152753,10469
1152720,10469
1152713,10469
1152710,10469
1152706,10469
1152712,10469
1152763,10469
1152756,10469
1152754,10469
1152708,10469
1152711,10469
1152762,10469
1152704,10469
1152717,10469
1152702,10469
1152758,10469
1152718,10469
1152757,10469
1152716,10469
1152709,10469
1152715,10469
1152714,10469
1152705,10469
1152730,10470
1152727,10470
1152738,10470
1152737,10470
1152750,10470
1152721,10470
1152731,10470
1152728,10470
1152729,10470
1152726,10470
1152732,10470
1152719,10470
1152752,10470
1152749,10470
1152742,10470
1152748,10470
1152734,10470
1152740,10470
1152735,10470
1152745,10470
1152722,10470
1152751,10470
1152736,10470
1152743,10470
1152733,10470
1152701,10470
1152741,10470
1152739,10470
1152744,10470
1147634,10471
1147626,10471
1147612,10471
1147605,10471
